H,H+,He,He+,He+2,C,C+,C+2,C+3,C+4,C+5,N,N+,N+2,N+3,N+4,O,O+,O+2,O+3,O+4,O+5,O+6,O+7,S,S+,S+2,S+3,S+4,S+5,Si,Si+,Si+2,Si+3,Si+4,Mg,Mg+,Mg+2,Ne,Ne+,Ne+2,Ne+3,Ne+4,Ne+5,Ne+6,Ne+7,Ne+8,Fe,Fe+,Fe+2,Na,Na+,Na+2
0.03398946326638742,14.93775018123365,2.758101286435434,17.519450446173384,4.795140063314465,3.1116202360931697,3.5738295417762913,19.20921785830699,20.545180909649453,6.289006240998559,4.478399692423541,48.54555070739125,15.230659164981143,18.565554733600564,18.587781437150966,7.65978736710444,57.512028406221496,14.653574928034361,19.267773271086412,8.961278130629637,6.813802767559993,6.135580044269582,5.683008878839685,5.414275989497228,6.34632319348837,1.8701119128894266,2.1591679304073064,22.596875487829774,21.136509861633918,12.88387574300362,9.933652481191402,6.772571762349799,2.2433253881174884,21.233669845266682,21.220636067943623,9.448327508736895,13.831164901664145,20.541708874178426,2.086500978121344,19.051428153992255,19.120300052695203,11.856092453850726,9.040459817805736,5.257867532250823,5.452041238734877,5.668432934460937,5.309076763845764,61.23987761612957,51.66267103739583,6.253159579846093,18.25530843004814,20.65371022466876,20.036012746420205
0.008998560230363143,12.496970203518744,2.3291972805707144,14.100554178212045,3.831428644475124,0.7453754989117184,4.043295742461126,13.10124511939644,13.326121411859418,9.29736004726417,8.874992354107373,9.401443637416504,1.7704671019588147,13.16666410567669,12.640471193240344,8.867666856772622,8.986386282972022,1.9021439073859905,14.300040410915202,6.541599522909238,6.467806044694343,5.719073684523776,5.674413787746718,5.385064563426325,7.102389422368962,7.948848993616998,8.361165899627439,18.14170755642787,8.617815725755065,10.527088011026388,2.1870294097114877,5.954090014356121,11.53181675401326,22.297626589989765,11.082488407805162,9.89113597608092,11.838969365518649,15.695135433941404,3.3757231869870417,14.698038242773386,14.365107902323322,5.63838042292539,4.785637503315604,3.7742150968603876,3.654226322410591,3.655365116600169,3.608218364670202,6.441435832832847,3.880233659414072,2.170132794737894,12.136150787114385,15.610646245506228,15.530296145779186
0.000999980000399992,10.7879257966518,1.8648189461913836,11.119026503641889,5.333614933471967,4.683623699903575,5.381107171807321,11.663506938557417,12.469204610625116,14.628905196696216,18.184449895631772,3.1419621977644763,4.755908381538002,13.38330932739732,13.203919808497906,13.607945432647206,0.9954272874152575,3.190727267171633,14.707733989391377,10.62343646412887,11.102915692843622,12.749469990496381,9.302577577916537,0.03235043609904794,6.870155691293409,7.016566695229934,10.380852268132934,16.039767628583572,12.396824314042387,16.399089708028693,3.2498059489462663,5.662505370697475,11.702893335252627,11.979683355630794,14.181940783424263,10.875014081333784,11.212800894996345,10.007118310084902,6.644782092165323,11.853919433979764,10.065027477941015,8.296097752759906,10.00736941841753,10.392486276272408,0.012461246274762973,nan,nan,1.4542427655094745,1.7497293912235663,6.429965734775433,10.192364852868716,13.074445384679143,9.811445071023002
0.0,7.763284773106527,3.4123115293050676,5.49162819541101,3.932768808931887,5.423143056572294,4.251199278289161,7.536979402253532,13.887935309150551,14.13544916827779,6.883146750944035,0.11047330228528106,6.478630755271546,13.704745088578907,16.751269035532996,18.230333226676418,0.1378115074517469,7.708648229094326,15.19372664260389,17.67131494080576,16.870925146488403,9.594419019547008,nan,nan,5.821637236253129,4.3119945675658995,6.457019730113496,13.092223261689538,12.84535148899403,14.593097300050943,3.188938019935547,3.6768279842607074,12.213210288506058,10.811909942490574,15.478557306775558,4.571367299890988,4.123862221252231,5.379447784686879,7.01346039832239,6.216675612810879,3.55799550038655,11.208035721997184,14.15941686944397,6.164711717856074,nan,nan,nan,1.5627755753053854,1.9971265649958505,10.19413857360664,5.699044780581912,6.569478377427727,3.595412944697305
0.0,5.5001792492229455,1.605934347150339,0.273463652908616,3.269632915403069,3.7910280032556245,1.1126999047744441,1.0128975531868984,7.431760118327283,nan,nan,0.027697323647183577,4.505877998484234,7.16147126928691,nan,nan,0.11745629992881436,5.72918450525739,8.679244233968884,nan,nan,nan,nan,nan,4.199119619486543,1.2645070781788037,0.5473780590969257,3.3254606115499707,15.215766974117763,nan,2.4214398194937363,1.1292134418983708,7.7434482648799925,2.7839285331223143,12.352429789968376,0.8781723568317892,1.492360635500427,0.36292821102947687,4.084690073147618,1.3741646809411558,2.0887676568935793,0.1231590822061,nan,nan,nan,nan,nan,0.2652391374467549,0.985008069420105,7.386636070963765,2.8500870410104855,2.1034108683586457,1.207302236446339
0.5962265538350296,4.919155443799537,1.5209037544661612,0.9599061969514009,5.249704948657911,3.2276760888805343,0.8487939727840832,0.03618014633714508,nan,nan,nan,0.6682177501351091,4.174398645357333,3.9750606961743453,nan,nan,0.6879165954537686,5.012919630632393,5.449933633459764,nan,nan,nan,nan,nan,3.710061395815061,1.0810661710100278,0.44868704001438775,30.533679653679652,nan,nan,4.6455650044683425,1.1268306849769738,4.510879050555588,1.5504237327640056,nan,0.8192409481827042,1.2539762016965128,0.4532751059544368,3.1636091351553723,0.4096663697160567,4.628686434992621,nan,nan,nan,nan,nan,nan,0.08267641942206887,1.1262737619927299,4.528021739038036,0.25667486304195447,1.397210889547641,2.4292280915758
